comment_id,judge_id,provider,model,text,target_groups,sentiment,respect,insult,humiliate,status,dehumanize,violence,genocide,attack_defend,hate_speech
20024,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Yes, in barbaric, authoritarian cultures that have since been condemned. Interesting that Christians desire to perpetuate the same idea.","[""B"", ""C"", ""H""]",A,A,D,D,B,B,B,B,D,B
20025,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,@L1LTR4P fucking losers wetbacks #SorryNotSorry,"[""A"", ""C""]",A,A,E,E,A,D,B,B,E,B
20026,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!","[""D"", ""B"", ""H""]",A,A,E,E,A,E,B,B,E,B
20027,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,do you have autism or something? why do you talk like a disgusting retard?,"[""G""]",A,A,E,E,A,D,B,B,E,B
20028,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Fucking fagot burn in hell,"[""E""]",A,A,E,E,A,E,E,B,E,A
20029,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Learn the fucking language you fucking useless immigrant.,"[""D"", ""H"", ""C""]",A,A,E,E,A,D,B,B,E,B
20030,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Looks like a nigger with their typical retarded haircuts,"[""A""]",A,A,E,E,A,E,B,B,E,B
20031,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Niggers and their liberal friends steal everything not tied down, just like the presidency here with acorn with its liberal defenders, FUCK YOU NIGGER OBOAMA!","[""A"", ""D"", ""H""]",A,A,E,E,A,E,B,B,E,A
20032,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,shut the fuck up you dumb black bitch,"[""A"", ""D""]",A,A,E,E,A,D,B,B,E,A
20033,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"STOP SUCKING THAT FATASS' DICK, YOU NIGGERLOVING KIKE","[""A"", ""B""]",A,A,E,E,A,E,B,B,E,A
20034,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,gay people should die,"[""E""]",A,A,E,E,A,E,E,E,E,A
20035,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Stupid Asian Bitch You're an idiot and you should go back to ching chong land,"[""A"", ""C""]",A,A,E,E,A,D,B,B,E,A
20036,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,@blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?,"[""A""]",C,D,B,B,C,B,B,B,C,B
20037,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,A black person Acting scared of harmless Animals Just because..... What's new Dramatics are their specialty,"[""A"", ""D""]",A,A,D,D,B,D,B,B,D,B
20038,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.","[""A"", ""C"", ""D""]",A,A,E,E,A,D,B,B,E,B
20039,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Black people cant take jokes #bigfacts Here come the I'm racist and downvotes proving this sentiment,"[""A""]",A,A,D,D,B,B,B,B,D,B
20040,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,holy shit i am just getting dunked on by a cripple this is unreal,"[""G""]",A,A,D,D,B,D,B,B,D,B
20041,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"I'm sure there were several others, but Islam is definitely the worst","[""B""]",A,A,D,D,A,B,B,B,D,A
20042,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"illegal immigrants =/= legal immigrants. in every other country in the world being ""anti-immigrant"" means you don't like either kind. but for some reason in america you get called even if you're only against the illegal kind.","[""C""]",C,D,B,B,C,B,B,B,C,B
20043,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"im ,i hate black people and minorities","[""A""]",A,A,E,E,A,E,B,B,E,A
20044,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"It's actually because men need to be funny to hook up with women. We train to be funny, whereas a lot of women comedians think people should laugh just because they are on stage and the audience should be supportive. If you aren't funny, we aren't going to laugh. I've heard great female comedians, but it's not hard to see why there are more male comedians. Girls don't need to be funny to have sex.","[""D""]",B,B,D,D,B,B,B,B,D,B
20045,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,"[""A"", ""B"", ""D""]",A,A,E,E,A,E,E,D,E,B
20046,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Men are still ten times more likely to die on the job. As we get more ""equality"", I don't see women taking dangerous jobs from men. Women are taking safe jobs from men so even more men will die on the job. If we were to have a another Vietnam (60,000 killed), 97% will be men. Men die earlier than women, but spending on woman's healthcare research (breast, ovarian cancer etc.) is four (4) times greater than the sending on mens healthcare research (prostate, testicular cancer etc.). The list goes on.","[""D""]",A,B,D,C,B,B,B,B,D,B
20047,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,i hate jews so much i wish the holocaust actually happened,"[""B""]",A,A,E,E,A,E,E,E,E,A
20048,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,">Some incels give a lot but get nothing back   And so should be rewarded with pussy? Are you aware that said pussy is attached to a fully realized human being with the exact same natural rights to happiness as you? And that she does not deserve to be forced to have sex with anyone she finds undesirable?    Do you get that women have the same right to reject men that men have to reject women?    How committed are you to the belief that women are holes, rather than human beings deserving of respect?","[""D""]",A,E,B,B,C,B,B,A,D,B
20049,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,31 Black Women Who Died In Police Custody URL,"[""A"", ""D""]",A,D,B,B,C,B,B,B,D,B
20050,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"I don't care how threatened you feel, you can't go throwing respect for human rights and due process out the window and just blow a kid away to defend your shit. But this is america the free country founded on genocide and slavery where they hold people in prison camps for years without trial and property is worth more than life so","[""H"", ""I""]",A,A,D,B,A,B,D,D,D,B
20051,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.","[""B"", ""D"", ""H""]",A,A,D,D,B,D,D,D,D,B
20052,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"It's just really pointless and insulting to people who actually experience racism by implying our society is in need of a reminder that being a white person is okay. Because I doubt one genuine look at history would leave anyone wondering if ""being white"" in the U.S. will be perceived as a problem.  The very concept of on a personal level being okay with the fact you were born with the skin color you were born with is of course not racist. But the statement just makes it seem like white people are at risk to become some sort of outcasts.","[""A"", ""D""]",B,B,D,B,C,B,B,B,D,B
20053,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"No, the chances of a muslim shooting you in America is almost nil. There are over 50K gun deaths every year christian USA. We should be focusing our attention on Christians and less on peace loving Muslims.","[""B"", ""H""]",A,A,D,D,B,B,B,B,D,B
20054,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,oh that's cute. you didn't even read the thing you claim to support. there is nothing biologically inherent in women that would make them less adapt to do it work. thinking so does in fact make you 'crazy stupid'. sorry!,"[""D""]",A,B,D,D,C,B,B,B,D,B
20055,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,There is plenty of evidence that women and non-white people are disadvantaged in almost every hiring process in the western world.,"[""D"", ""A""]",B,D,B,B,C,B,B,B,C,B
20056,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Trans culture is seeing that and knowing that you look amazing, but having dysphoria leave you feeling hollow and constantly on the verge of tears. URL","[""D""]",A,E,B,B,C,B,B,B,C,B
20057,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.","[""A"", ""C"", ""B""]",A,A,E,E,A,E,E,E,E,A
20058,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence","[""D""]",A,A,E,E,B,B,B,B,E,B
20059,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,happy pride month i'm gay URL,"[""D"", ""E""]",E,E,B,B,E,B,B,B,A,B
20060,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,I love that you enjoy being trans.,"[""D""]",E,E,B,B,E,B,B,B,A,B
20061,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"I, a Catholic and a Jesuit, am grateful for this Muslim holy season for challenging me to be a more dedicated child of God. URL","[""B""]",E,E,B,B,C,B,B,B,A,B
20062,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,I've always been proud of the Igbo tribe and our culture. Yesterday made me even more proud. You people are too fine abeg. #OgbakoUmuIgboDay,"[""A""]",E,E,B,B,E,B,B,B,A,B
20063,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍","[""D"", ""E""]",A,A,D,D,B,D,B,B,D,B
20064,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Lailat al Miraj mubarak to all Muslims.. I'm wishing for everyone's peace & prosperity🤲🏻,"[""B""]",E,E,B,B,C,B,B,B,A,B
20065,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Notwithstanding Marriyum Aurangzeb sahiba's political standing in her own right, amongst the many positives that Maryam Nawaz brought to the Pakistani political arena, bringing our female politicians to the centre-stage is one of the most notable ones. #PakistanStandsWithMaryam URL","[""H""]",E,E,B,B,D,B,B,B,A,B
20066,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,NUGS lauds Ghanaian Muslims for their immense contribution to peace and progess - URL,"[""B""]",E,E,B,B,D,B,B,B,A,B
20067,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,"Please help support nonbinary pride, add a #Twibbon now! URL","[""D""]",E,E,B,B,C,B,B,B,A,B
20068,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,trump is the only jews true friend. I hope trump will be the next US president and help Israel to kill all Palestinian fucking muslim. we will kill all muslim in the world.,"[""B"", ""C"", ""I""]",A,A,E,E,A,E,E,E,E,A
20069,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Trans rights are human rights,"[""D""]",E,E,B,B,D,B,B,B,A,B
20070,together_meta-llama_llama-3.3-70b-instruct-turbo,together,meta-llama/Llama-3.3-70B-Instruct-Turbo,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,"[""A"", ""C"", ""D""]",A,A,E,E,A,E,E,B,E,B
20001,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,"[""A""]",A,B,D,D,B,D,D,D,D,A
20002,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them","[""A""]",A,A,E,E,A,E,E,E,E,A
20003,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,#whitepower...I'll hang you nigger,"[""A""]",A,B,D,D,B,D,D,B,D,A
20004,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,"[""G""]",A,A,A,A,A,A,D,D,D,A
20005,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now whimper all you like, squeal & cry that ain't gonna stop this bull from raping your boi pussy apart he'll only stop when he is done and shoots his load and breed you URL","[""D"", ""E""]",A,A,E,E,A,E,E,B,E,A
20006,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,DO YOU SEE HOW QUICK THE PROSECUTED THAT BLACK COP IN MPLS. MN. FOR KILLING THAT WHITE NIGGA??? GUESS BARR HAND A HAND IN THAT TO HUH. THESE NIGGA'S ARE GONNA GET THEIR DAY!!,"[""A""]",A,B,D,D,B,D,D,D,D,A
20007,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,"[""A"", ""C""]",A,B,D,D,B,D,D,B,D,A
20008,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch,"[""A"", ""D""]",A,B,D,D,A,D,B,B,D,A
20009,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"GET RID OF THOSE FUCKING MUSLIMS! the nasty ones that won't assimilate, rape women, beat children, threaten democracy, plan terror attacks, assault innocent secular people and force their disgusting religion on everyone else by way of violence. Assimilate OR GET THE FUCK OUT OR BE PREPARED TO DIE!","[""B""]",A,A,D,D,B,D,D,D,D,A
20010,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.","[""B""]",A,B,D,D,B,D,D,D,D,A
20011,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?","[""A"", ""B""]",A,A,D,D,A,D,D,B,D,A
20012,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"""@iamkrause: No need to thank me, killing niggers is it's own reward.""  Dis my pal from our graduation when we was 26","[""A""]",A,A,E,E,A,E,E,E,E,A
20013,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself","[""D""]",A,B,D,D,D,D,B,B,E,A
20014,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant","[""A"", ""C""]",A,B,E,E,B,E,A,A,D,A
20015,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one.   URL""","[""A"", ""H""]",A,A,D,D,B,D,B,B,D,A
20016,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!,"[""A"", ""B"", ""C""]",A,B,D,D,B,D,D,B,E,A
20017,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.","[""B"", ""C""]",A,B,D,D,B,D,B,A,D,A
20018,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…","[""B""]",A,B,D,D,B,D,B,B,D,A
20019,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.,"[""A"", ""B""]",A,A,D,D,B,D,B,B,D,A
20020,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"They all need to be Kicked, taken out of our country. Obama brought them all in Illegally. Send the Trash back to there own country","[""A"", ""C""]",A,B,D,D,B,D,D,B,E,A
20021,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,"[""A""]",A,B,D,D,B,D,A,A,D,A
20022,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,"[""A"", ""C""]",A,B,D,D,B,D,A,A,D,A
20023,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Every gook in #LosAngeles should be deported or killed.,"[""A""]",A,A,E,E,A,E,E,E,D,A
20024,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Yes, in barbaric, authoritarian cultures that have since been condemned. Interesting that Christians desire to perpetuate the same idea.","[""B""]",A,B,D,D,B,D,B,B,D,A
20025,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,@L1LTR4P fucking losers wetbacks #SorryNotSorry,"[""A""]",A,B,D,D,A,D,C,A,D,A
20026,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!","[""D"", ""B""]",A,B,D,D,B,D,B,B,D,A
20027,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,do you have autism or something? why do you talk like a disgusting retard?,"[""G""]",A,B,D,D,B,D,A,A,D,A
20028,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Fucking fagot burn in hell,"[""E""]",A,A,D,D,B,D,D,C,D,A
20029,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Learn the fucking language you fucking useless immigrant.,"[""C""]",A,B,D,D,B,D,A,A,D,A
20030,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Looks like a nigger with their typical retarded haircuts,"[""A"", ""G""]",A,A,E,E,B,E,A,A,E,A
20031,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Niggers and their liberal friends steal everything not tied down, just like the presidency here with acorn with its liberal defenders, FUCK YOU NIGGER OBOAMA!","[""A""]",A,B,D,D,B,D,B,B,D,A
20032,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,shut the fuck up you dumb black bitch,"[""A"", ""D""]",A,A,E,E,A,E,B,B,D,A
20033,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"STOP SUCKING THAT FATASS' DICK, YOU NIGGERLOVING KIKE","[""A""]",A,A,E,D,B,D,A,A,E,A
20034,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,gay people should die,"[""E""]",A,A,E,E,A,E,E,E,E,B
20035,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Stupid Asian Bitch You're an idiot and you should go back to ching chong land,"[""A""]",A,B,D,D,B,D,B,B,D,A
20036,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,@blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?,"[""A""]",B,C,C,C,C,C,C,A,D,B
20037,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,A black person Acting scared of harmless Animals Just because..... What's new Dramatics are their specialty,"[""A""]",A,A,E,E,A,D,B,B,E,A
20038,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.","[""A"", ""D""]",A,B,D,D,B,D,B,B,D,A
20039,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Black people cant take jokes #bigfacts Here come the I'm racist and downvotes proving this sentiment,"[""A""]",A,B,D,D,B,B,A,A,D,A
20040,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,holy shit i am just getting dunked on by a cripple this is unreal,"[""G""]",B,B,D,D,B,D,A,A,D,A
20041,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"I'm sure there were several others, but Islam is definitely the worst","[""B""]",A,B,D,D,B,B,A,A,D,A
20042,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"illegal immigrants =/= legal immigrants. in every other country in the world being ""anti-immigrant"" means you don't like either kind. but for some reason in america you get called even if you're only against the illegal kind.","[""C""]",B,B,C,C,C,C,B,B,D,B
20043,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"im ,i hate black people and minorities","[""A""]",A,A,D,D,A,D,A,A,D,A
20044,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"It's actually because men need to be funny to hook up with women. We train to be funny, whereas a lot of women comedians think people should laugh just because they are on stage and the audience should be supportive. If you aren't funny, we aren't going to laugh. I've heard great female comedians, but it's not hard to see why there are more male comedians. Girls don't need to be funny to have sex.","[""D""]",A,B,D,D,B,D,A,A,D,A
20045,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,"[""A"", ""B""]",A,B,D,D,B,D,D,B,D,A
20046,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Men are still ten times more likely to die on the job. As we get more ""equality"", I don't see women taking dangerous jobs from men. Women are taking safe jobs from men so even more men will die on the job. If we were to have a another Vietnam (60,000 killed), 97% will be men. Men die earlier than women, but spending on woman's healthcare research (breast, ovarian cancer etc.) is four (4) times greater than the sending on mens healthcare research (prostate, testicular cancer etc.). The list goes on.","[""D""]",B,C,B,B,C,B,A,A,C,B
20047,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,i hate jews so much i wish the holocaust actually happened,"[""A"", ""B""]",A,A,E,E,A,E,E,E,E,A
20048,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,">Some incels give a lot but get nothing back   And so should be rewarded with pussy? Are you aware that said pussy is attached to a fully realized human being with the exact same natural rights to happiness as you? And that she does not deserve to be forced to have sex with anyone she finds undesirable?    Do you get that women have the same right to reject men that men have to reject women?    How committed are you to the belief that women are holes, rather than human beings deserving of respect?","[""D""]",D,D,A,A,C,A,A,A,B,B
20049,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,31 Black Women Who Died In Police Custody URL,"[""A"", ""D""]",C,C,C,C,C,C,C,C,C,B
20050,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"I don't care how threatened you feel, you can't go throwing respect for human rights and due process out the window and just blow a kid away to defend your shit. But this is america the free country founded on genocide and slavery where they hold people in prison camps for years without trial and property is worth more than life so","[""I""]",A,A,D,D,C,C,B,B,D,B
20051,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.","[""B"", ""H""]",A,B,D,D,B,C,B,B,D,A
20052,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"It's just really pointless and insulting to people who actually experience racism by implying our society is in need of a reminder that being a white person is okay. Because I doubt one genuine look at history would leave anyone wondering if ""being white"" in the U.S. will be perceived as a problem.  The very concept of on a personal level being okay with the fact you were born with the skin color you were born with is of course not racist. But the statement just makes it seem like white people are at risk to become some sort of outcasts.","[""A""]",A,B,D,D,C,B,B,B,D,B
20053,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"No, the chances of a muslim shooting you in America is almost nil. There are over 50K gun deaths every year christian USA. We should be focusing our attention on Christians and less on peace loving Muslims.","[""B""]",A,B,D,D,B,D,B,B,D,A
20054,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,oh that's cute. you didn't even read the thing you claim to support. there is nothing biologically inherent in women that would make them less adapt to do it work. thinking so does in fact make you 'crazy stupid'. sorry!,"[""D""]",A,B,D,D,B,B,A,A,D,A
20055,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,There is plenty of evidence that women and non-white people are disadvantaged in almost every hiring process in the western world.,"[""A"", ""D""]",B,D,B,B,C,B,B,B,C,B
20056,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"Trans culture is seeing that and knowing that you look amazing, but having dysphoria leave you feeling hollow and constantly on the verge of tears. URL","[""D""]",B,D,B,B,C,B,B,B,C,B
20057,together_openai_gpt-oss-120b,together,openai/gpt-oss-120b,"This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.","[""A"", ""C""]",A,A,E,E,A,E,E,E,E,A
